PhysicalStrength 063;三菱総合研究所;Mitsubishi Research Institute,Inc.;MRI
PhysicalStrength 064;長野県教育委員会
PhysicalStrength 065;長野日報社;Nagano Nippo
PhysicalStrength 066;日刊スポーツ新聞社;Nikkan Sports News
PhysicalStrength 067;日経ＢＰ社;Nikkei Business Publications, Inc.
PhysicalStrength 068;日経ＢＰ社;Nikkei Business Publications, Inc.
PhysicalStrength 069;日経ＢＰ社;Nikkei Business Publications, Inc.
PhysicalStrength 070;香川県教育委員会;Kagawa Prefectural Board of Education
PhysicalStrength 071;香川県教育委員会;Kagawa Prefectural Board of Education
PhysicalStrength 072;くまもと県教育委員会;Kumamoto Department of Education
PhysicalStrength 073;長崎県教育庁体育保健課
PhysicalStrength 074;山梨県;pref yamanashi
PhysicalStrength 075;財団法人簡易保険加入者協会 全国ラジオ体操連盟;Zenkoku Rajiotaisou Renmei
PhysicalStrength 076;財団法人 日本レクリエーション協会
PhysicalStrength 077;財団法人 日本レクリエーション協会
PhysicalStrength 078;財団法人 日本レクリエーション協会
PhysicalStrength 079;財団法人 日本レクリエーション協会
PhysicalStrength 080;サンケイリビング新聞社;SANKEI LIVING SHIMBUN Inc.
PhysicalStrength 081;サンケイリビング新聞社;SANKEI LIVING SHIMBUN Inc.
PhysicalStrength 082;サンケイリビング新聞社;SANKEI LIVING SHIMBUN Inc.
PhysicalStrength 083;サンケイリビング新聞社;SANKEI LIVING SHIMBUN Inc.
PhysicalStrength 084;サンケイリビング新聞社;SANKEI LIVING SHIMBUN Inc.
PhysicalStrength 085;上越市立里公小学校
PhysicalStrength 086;東奥日報社;The To-o Nippo Press Co.,Ltd
PhysicalStrength 087;東奥日報社;The To-o Nippo Press Co.,Ltd
PhysicalStrength 088;株式会社テレビ朝日;TV Asahi
PhysicalStrength 089;田畑拓也
PhysicalStrength 090;ワイズ・スポーツ株式会社;Y's Sports Inc.
PhysicalStrength 091;世界日報社;Sekainippo Co.,Ltd.
PhysicalStrength 092;読売新聞社;Yomiuri Shimbun
PhysicalStrength 093;読売新聞社;Yomiuri Shimbun
PhysicalStrength 094;読売新聞社;Yomiuri Shimbun
PhysicalStrength 095;読売新聞社;Yomiuri Shimbun
PhysicalStrength 096;漢方のマルミ屋
PhysicalStrength 097;四国新聞社;SHIKOKU SHIMBUN
PhysicalStrength 098;財団法人横浜市スポーツ振興事業団;Yokohama Sports Promotion Corporation
PhysicalStrength 099;岩手日報社;IWATE NIPPO CO.,LTD.
PhysicalStrength 100;PCN株式会社;PCN Corporation
PhysicalStrength 101;長崎市立横尾小学校
PhysicalStrength 102;つくば市菅間小学校;Sugama Elementary School
PhysicalStrength 103;読売新聞社;Yomiuri Shimbun
PhysicalStrength 104;読売新聞社;Yomiuri Shimbun
PhysicalStrength 105;財団法人 日本レクリエーション協会
PhysicalStrength 106;財団法人 日本レクリエーション協会
Sudan 001;ロンドンブリッジ製作委員会;LONDON BRIDGE
Sudan 004;株式会社オールアバウト;All About, Inc.
Sudan 005;西村一朗;in0626
Sudan 007;ぼくら地球探検隊;explore_earth
Sudan 008;ぼくら地球探検隊;explore_earth
Sudan 010;そうてん
Sudan 013;ヤフー株式会社;Yahoo Japan Corporation
Sudan 014;disgust
Sudan 015;finalvent
Sudan 017;石谷敬太
Sudan 018;アムネスティ・インターナショナル日本 第1グループ
Sudan 019;アムネスティ・インターナショナル日本 第1グループ
Sudan 020;国際移住機関;IOM;International Organization for Migration
Sudan 021;ウィキペディア;Wikipedia
Sudan 022;ウィキペディア;Wikipedia
Sudan 023;ウィキペディア;Wikipedia
Sudan 025;ケイ
Sudan 026;Motti
Sudan 028;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Sudan 029;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Sudan 030;株式会社ライブドア;livedoor Co., Ltd.
Sudan 032;zukunashi
Sudan 035;河合政実;とんとん3428
Sudan 037;博士の独り言
Sudan 038;外務省
Sudan 039;国連フォーラム;UN FORUM
Sudan 040;国連フォーラム;UN FORUM
Sudan 041;国連フォーラム;UN FORUM
Sudan 042;国連フォーラム;UN FORUM
Sudan 043;ヤフー株式会社;Yahoo Japan Corporation
Sudan 045;ヤフー株式会社;Yahoo Japan Corporation
Sudan 046;認定NPO法人 難民を助ける会;AAR JAPAN;Association for Aid and Relief,Japan
Sudan 047;認定NPO法人 難民を助ける会;AAR JAPAN;Association for Aid and Relief,Japan
Sudan 050;アフリカ平和再建委員会;Africa Reconciliation Committee
Sudan 051;朝日学生新聞社
Sudan 052;朝日新聞社;Asahi Shimbun Company
Sudan 053;株式会社ヘルスネットワーク;bestlife online
Sudan 054;特定非営利活動法人 BHNテレコム支援協議会
Sudan 055;特定非営利活動法人 BHNテレコム支援協議会
Sudan 058;ユナイテッドピープル株式会社
Sudan 059;ヤフー株式会社;Yahoo Japan Corporation
Sudan 060;難民ナウ
Sudan 061;Yushi;めいすん
Sudan 062;incl
Sudan 063;特定非営利活動法人 国際協力NGOセンター;JANIC
Sudan 064;特定非営利活動法人 国際協力NGOセンター;JANIC
Sudan 065;特定非営利活動法人 国際協力NGOセンター;JANIC
Sudan 066;日本インターネット新聞株式会社;Japan Internet News Co.,Ltd.;JAN JAN
Sudan 068;日本インターネット新聞株式会社;Japan Internet News Co.,Ltd.;JAN JAN
Sudan 069;日本インターネット新聞株式会社;Japan Internet News Co.,Ltd.;JAN JAN
Sudan 070;ジャパン・プラットフォーム;Japan Platform;JPF
Sudan 071;独立行政法人国際協力機構;JICA;Japan International Cooperation Agency
Sudan 072;独立行政法人国際協力機構;JICA;Japan International Cooperation Agency
Sudan 073;独立行政法人日本貿易振興機構;ジェトロ;JETRO;JAPAN EXTERNAL TRADE ORGANIZATION
Sudan 074;日本赤十字社;Japanese Red Cross Society
Sudan 075;日本赤十字社;Japanese Red Cross Society
Sudan 076;内閣官房内閣広報室
Sudan 077;公明党
Sudan 078;外務省;The Ministry of Foreign Affairs of Japan
Sudan 079;国境なき医師団;MSF Japan
Sudan 080;国境なき医師団;MSF Japan
Sudan 081;非営利活動法人 国境なき医師団日本;MSF Japan;MEDECINS SANS FRONTIERES
Sudan 082;特定非営利活動法人 日本国際ボランティアセンター;JVC
Sudan 083;特定非営利活動法人 日本国際ボランティアセンター;JVC
Sudan 084;特定非営利活動法人 日本国際ボランティアセンター;JVC
Sudan 085;株式会社ベリタ;Berita Inc.
Sudan 086;株式会社ベリタ;Berita Inc.
Sudan 087;日本経済新聞社;Nihon Keizai Shimbun, Inc.
Sudan 088;日本経済新聞社;Nihon Keizai Shimbun, Inc.
Sudan 089;株式会社西新宿ドットネット
Sudan 090;特定非営利活動法人オックスファム・ジャパン;Oxfam Japan
Sudan 091;特定非営利活動法人オックスファム・ジャパン;Oxfam Japan
Sudan 092;特定非営利活動法人オックスファム・ジャパン;Oxfam Japan
Sudan 093;特定非営利活動法人オックスファム・ジャパン;Oxfam Japan
Sudan 094;NPO法人 アジア太平洋資料センター;PARC
Sudan 096;株式会社テレナコーポレーション
Sudan 097;聖教新聞学芸部
Sudan 099;国連人口基金東京事務所;UNFPA Tokyo Office
Sudan 100;国連難民高等弁務官事務所;UNHCR
Sudan 101;国連難民高等弁務官事務所;UNHCR
Sudan 102;国連難民高等弁務官事務所;UNHCR
Sudan 103;財団法人日本ユニセフ協会;unicef
Sudan 104;財団法人日本ユニセフ協会;unicef
Sudan 105;財団法人日本ユニセフ協会;unicef
Sudan 106;財団法人日本ユニセフ協会;unicef
Sudan 107;WFP;国連世界食糧計画
Sudan 108;特定非営利活動法人ワールド・ビジョン・ジャパン;World Vision Japan
Sudan 109;特定非営利活動法人ワールド・ビジョン・ジャパン;World Vision Japan
Sudan 110;中山健一
Sudan 111;中山健一
Sudan 112;Lefty（ギチョ、ぎ）;貧乏中将 Lefty
Sudan 113;鈴木頌
Sudan 114;鈴木頌
Sudan 116;ラプター
Sudan 117;国際連合広報センター;UNIC;国連広報センター;UN Information Center
Sudan 118;特定非営利活動法人 アムダ;AMDA
Whaling 001;財団法人シップ・アンド・オーシャン財団;海洋政策研究財団
Whaling 002;鯨ポータル・サイト編集室
Whaling 003;喜多龍之介;kitaryunosuke
Whaling 004;kankyodaiji
Whaling 005;株式会社まぐまぐ;MagMag Inc.
Whaling 006;メド;ketumedo
Whaling 007;foresightblog
Whaling 008;keiji44
Whaling 009;bobby
Whaling 010;いーじす
Whaling 011;David
Whaling 012;impulse
Whaling 013;island（ふくはらしゅんじ）
Whaling 014;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Whaling 015;ecoblog
Whaling 019;hendayo
Whaling 020;イルカ＆クジラ・アクション・ネットワーク;IKAN
Whaling 021;イルカ＆クジラ・アクション・ネットワーク;IKAN
Whaling 022;財団法人 日本鯨類研究所;The institute of cetacean research
Whaling 023;ウィキペディア;Wikipedia
Whaling 024;五月女　賢司;saotome_kenji
Whaling 026;Masaaki Ishida
Whaling 027;Masaaki Ishida
Whaling 028;真希P
Whaling 029;meaou
Whaling 030;metaboro
Whaling 031;ponzu_77
Whaling 032;naobossa
Whaling 033;nemo
Whaling 034;JAMS.TV PTY.LTD.
Whaling 035;株式会社ライブドア;livedoor Co.,Ltd.
Whaling 036;株式会社ライブドア;livedoor Co.,Ltd.
Whaling 037;株式会社サーチナ;Searchina Co.,Ltd.
Whaling 038;大西宏
Whaling 039;太田述正
Whaling 040;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Whaling 041;烏猫
Whaling 042;Shinapse
Whaling 043;Shinapse
Whaling 044;soudenjapan
Whaling 045;ヤフー株式会社;Yahoo Japan Corporation
Whaling 046;(株)スペースアルク;SPACE ALC Inc.
Whaling 047;moto
Whaling 048;soudenjapan
Whaling 049;先っちょマン
Whaling 050;ひつじ
Whaling 051;小林恭子;polimediauk
Whaling 052;愛媛大学農学部
Whaling 053;Rauru Block
Whaling 054;Rauru Block
Whaling 055;株式会社 紀伊民報;THE KII MINPOU
Whaling 056;アクアトピア．フレンズ;Aquatopia Friends
Whaling 057;朝日新聞社;Asahi Shimbun Company
Whaling 058;在日オーストラリア大使館
Whaling 059;湊乃ヨーコ
Whaling 060;上海天盛広告有限公司
Whaling 061;reiko
Whaling 063;財団法人　環境情報普及センター
Whaling 064;東アジア環境情報発伝所;East Asia Environmental Information Express Messenger
Whaling 065;H. Ryu Takahashi
Whaling 066;特定非営利活動法人 グリーンピース・ジャパン;Greenpeace Japan
Whaling 067;特定非営利活動法人 グリーンピース・ジャパン;Greenpeace Japan
Whaling 068;特定非営利活動法人 グリーンピース・ジャパン;Greenpeace Japan
Whaling 069;IFAW;International Fund for Animal Welfare
Whaling 070;IFAW;International Fund for Animal Welfare
Whaling 071;IFAW;International Fund for Animal Welfare
Whaling 072;IFAW;International Fund for Animal Welfare
Whaling 074;産経新聞社;Sankei Shimbun
Whaling 075;日本インターネット新聞株式会社;Japan Internet News Co.,Ltd.;JAN JAN
Whaling 076;水産庁資源管理部遠洋課;Fisheries agency
Whaling 077;水産庁遠洋課捕鯨班;Fisheries agency Whaling Section of Japan
Whaling 078;水産庁遠洋課捕鯨班;Fisheries agency Whaling Section of Japan
Whaling 079;内閣官房内閣広報室
Whaling 080;カメクジラネコ;KAME-KUJIRA-NEKO
Whaling 081;外務省;The Ministry of Foreign Affairs of Japan
Whaling 082;外務省;The Ministry of Foreign Affairs of Japan
Whaling 083;中田宏;中田ひろし
Whaling 084;株式会社ベリタ;Berita
Whaling 085;株式会社ベリタ;Berita
Whaling 086;日刊スポーツ新聞社;Nikkan Sports News
Whaling 087;株式会社レルネット
Whaling 090;産経新聞社;Sankei Shimbun
Whaling 091;徳家
Whaling 092;東奥日報社;To-o Nippo Press Co.,Ltd
Whaling 093;有限会社アンリミット;Unlimit Corporation
Whaling 094;日本捕鯨協会;Japan whaling association
Whaling 095;財団法人世界自然保護基金ジャパン;WWF Japan;World Wide Fund for Nature Japan
Whaling 096;財団法人世界自然保護基金ジャパン;WWF Japan;World Wide Fund for Nature Japan
Whaling 097;読売新聞;The Yomiuri Shimbun
Whaling 098;読売新聞;The Yomiuri Shimbun
Whaling 099;特定非営利活動法人 グリーンピース・ジャパン;Greenpeace Japan
Whaling 100;特定非営利活動法人 グリーンピース・ジャパン;Greenpeace Japan
Whaling 101;くっくり
Whaling 102;小林恭子;polimediauk
Whaling 103;（財）日本鯨類研究所;The Institute of Cetacean Research
Whaling 104;Masaaki Ishida
Whaling 105;北村誠吾
Whaling 106;田中　宇
Yokohama 001;財団法人横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 002;株式会社 駅探;Ekitan & Co., Ltd.
Yokohama 003;フォートラベル株式会社;4travel, Inc.
Yokohama 004;沢原馨;KAORU SAWAHARA
Yokohama 005;Kiyohiko Shinomiya
Yokohama 006;沢原馨;KAORU SAWAHARA
Yokohama 007;沢原馨;KAORU SAWAHARA
Yokohama 008;沢原馨;KAORU SAWAHARA
Yokohama 009;沢原馨;KAORU SAWAHARA
Yokohama 010;沢原馨;KAORU SAWAHARA
Yokohama 011;財団法人横浜市緑の協会;Yokohama Greenery
Yokohama 012;noa
Yokohama 013;なち
Yokohama 014;T Sakai,
Yokohama 015;meifan
Yokohama 016;ヨコハマ経済新聞;YOKOHAMA Keizai Shimbun
Yokohama 017;ヨコハマ経済新聞;YOKOHAMA Keizai Shimbun
Yokohama 018;にゃんこ
Yokohama 019;にゃんこ
Yokohama 020;にゃんこ
Yokohama 021;にゃんこ
Yokohama 022;相模鉄道株式会社;SAGAMI RAILWAY Co., LTD.
Yokohama 023;ハシビロコウ
Yokohama 024;株式会社スリーエフ;Three F Co.,Ltd.
Yokohama 025;宮崎宙
Yokohama 026;東京デートナビ
Yokohama 027;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Yokohama 028;東京デートナビ
Yokohama 029;東京地下鉄株式会社;Tokyo Metro Co.,Ltd.
Yokohama 030;株式会社 駅探;株式会社 駅前探険倶楽部
Yokohama 031;沢原馨;KAORU SAWAHARA
Yokohama 032;横浜市環境創造局;City of Yokohama Environmental planning bureau
Yokohama 033;TOYSPRESS,INC.
Yokohama 034;hamamefan
Yokohama 036;財団法人 横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 037;よこはまコスモワールド;YOKOHAMA COSMOWORLD
Yokohama 038;よこはまコスモワールド;YOKOHAMA COSMOWORLD
Yokohama 039;よこはまコスモワールド;YOKOHAMA COSMOWORLD
Yokohama 040;crema
Yokohama 041;にゃんこ
Yokohama 043;バーバ
Yokohama 044;金子雅弘;yokohama06
Yokohama 045;JR東日本;East Japan Railway Company
Yokohama 046;にゃんこ
Yokohama 047;管理人ペリー
Yokohama 048;財団法人 横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 049;財団法人 横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 050;株式会社ゴーフィールド;Gofield.com,Inc.
Yokohama 051;株式会社ゴーフィールド;Gofield.com,Inc.
Yokohama 053;針生時夫;はりうときお;夢見る男　Dream Walker
Yokohama 054;バーバ
Yokohama 056;財団法人 横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 059;koko_an;ここ
Yokohama 060;株式会社ナインマンス一級建築士事務所
Yokohama 061;株式会社関心空間;Kanshin!,Inc.
Yokohama 062;株式会社オールアバウト;All About, Inc.
Yokohama 063;株式会社オールアバウト;All About, Inc.
Yokohama 064;株式会社オールアバウト;All About, Inc.
Yokohama 065;株式会社オールアバウト;All About, Inc.
Yokohama 066;株式会社オールアバウト;All About, Inc.
Yokohama 067;noa
Yokohama 068;サリバン
Yokohama 069;まさとし
Yokohama 070;薮谷 篤
Yokohama 071;横浜ベイブリッジスカイウォーク
Yokohama 072;株式会社 駅探;Ekitan & Co., Ltd.
Yokohama 073;落合宏樹;Ochiai Hiroki
Yokohama 074;（株）ウォーカープラス;Walkerplus
Yokohama 075;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Yokohama 077;こざる家
Yokohama 078;独立行政法人 科学技術振興機構;JST;Japan sciene and technology agency
Yokohama 079;鈴木健介;kensuke
Yokohama 080;財団法人横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 081;財団法人横浜観光コンベンション・ビューロー;Yokohama Convention & Visitors Bureau
Yokohama 082;ソフトバンク クリエイティブ株式会社;SOFTBANK Creative Corp.
Yokohama 083;ソフトバンク クリエイティブ株式会社;SOFTBANK Creative Corp.
Yokohama 084;株式会社朝日マリオン２１;Asahi Mullion 21
Yokohama 085;ぽとす
Yokohama 086;ぽとす
Yokohama 087;横浜市旭区
Yokohama 088;あじゃ
Yokohama 089;社会福祉法人 横浜市港北区社会福祉協議会
Yokohama 091;吠えて勝つ
Yokohama 092;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Yokohama 093;佐々木孟
Yokohama 094;木村優光;雅☆
Yokohama 095;エヌ・ティ・ティ レゾナント株式会社;NTT Resonant Inc.
Yokohama 096;ワークスプレス株式会社
Yokohama 097;ワークスプレス株式会社
Yokohama 098;ワークスプレス株式会社
Yokohama 099;財団法人 横浜市緑の協会;Yokohama　Greenery　Foundation
Yokohama 100;財団法人 横浜市緑の協会;Yokohama　Greenery　Foundation
Yokohama 104;株式会社ジェイティービー;JTB Corp.
Yokohama 105;ソフトバンク クリエイティブ株式会社;SOFTBANK Creative Corp.
Yokohama 106;落合宏樹;Ochiai Hiroki
Yokohama 109;しげっち
Yokohama 111;遊びパパ
Yokohama 112;財団法人 帆船日本丸記念財団
Yokohama 301;裏辺金好;うらべかねよし
Yokohama 302;株式会社オールアバウト;All About, Inc.
Yokohama 303;横浜中華街発展会協同組合;Yokohama Chinatown Development Association
Yokohama 304;渚 美智雄;なぎさ みちお
Yokohama 305;ウィキペディア;Wikipedia
Yokohama 306;株式会社 駅探;Ekitan & Co., Ltd.
Yokohama 307;株式会社オールアバウト;All About, Inc.
Yokohama 308;株式会社 駅探;Ekitan & Co., Ltd.
Yokohama 309;岩崎博物館
Yokohama 310;ヨコハマ経済新聞;YOKOHAMA Keizai Shimbun
Yokohama 311;馬車道商店街協同組合;BASHAMICHI SHOTENGAI
